country,founded,id,industry,linkedin_url,locality,name,region,size,website
egypt,2009,egypt_1717,textiles,linkedin.com/company/egypt-co-1717,alexandria,Egyptian Company 1717,luxor governorate,1-10,company1717.eg
egypt,2019,egypt_1718,it services,linkedin.com/company/egypt-co-1718,cairo,Egyptian Company 1718,cairo governorate,51-200,company1718.eg
egypt,2018,egypt_1719,it services,linkedin.com/company/egypt-co-1719,alexandria,Egyptian Company 1719,alexandria governorate,51-200,company1719.eg
egypt,2007,egypt_1720,agriculture,linkedin.com/company/egypt-co-1720,alexandria,Egyptian Company 1720,alexandria governorate,11-50,company1720.eg
egypt,2019,egypt_1721,electronics,linkedin.com/company/egypt-co-1721,alexandria,Egyptian Company 1721,giza governorate,51-200,company1721.eg
egypt,1995,egypt_1722,construction,linkedin.com/company/egypt-co-1722,luxor,Egyptian Company 1722,cairo governorate,11-50,company1722.eg
egypt,1993,egypt_1723,tourism,linkedin.com/company/egypt-co-1723,cairo,Egyptian Company 1723,port said governorate,11-50,company1723.eg
egypt,2021,egypt_1724,textiles,linkedin.com/company/egypt-co-1724,alexandria,Egyptian Company 1724,port said governorate,1-10,company1724.eg
egypt,1997,egypt_1725,tourism,linkedin.com/company/egypt-co-1725,cairo,Egyptian Company 1725,port said governorate,11-50,company1725.eg
egypt,2010,egypt_1726,it services,linkedin.com/company/egypt-co-1726,cairo,Egyptian Company 1726,port said governorate,11-50,company1726.eg
egypt,1990,egypt_1727,electronics,linkedin.com/company/egypt-co-1727,cairo,Egyptian Company 1727,cairo governorate,1-10,company1727.eg
egypt,2000,egypt_1728,construction,linkedin.com/company/egypt-co-1728,luxor,Egyptian Company 1728,luxor governorate,11-50,company1728.eg
egypt,2003,egypt_1729,tourism,linkedin.com/company/egypt-co-1729,alexandria,Egyptian Company 1729,cairo governorate,201-500,company1729.eg
egypt,2012,egypt_1730,electronics,linkedin.com/company/egypt-co-1730,giza,Egyptian Company 1730,alexandria governorate,201-500,company1730.eg
egypt,2020,egypt_1731,construction,linkedin.com/company/egypt-co-1731,cairo,Egyptian Company 1731,giza governorate,51-200,company1731.eg
egypt,1994,egypt_1732,construction,linkedin.com/company/egypt-co-1732,alexandria,Egyptian Company 1732,alexandria governorate,201-500,company1732.eg
egypt,1999,egypt_1733,textiles,linkedin.com/company/egypt-co-1733,port said,Egyptian Company 1733,alexandria governorate,11-50,company1733.eg
egypt,2004,egypt_1734,electronics,linkedin.com/company/egypt-co-1734,port said,Egyptian Company 1734,alexandria governorate,1-10,company1734.eg
egypt,1999,egypt_1735,it services,linkedin.com/company/egypt-co-1735,alexandria,Egyptian Company 1735,cairo governorate,1-10,company1735.eg
egypt,2021,egypt_1736,tourism,linkedin.com/company/egypt-co-1736,giza,Egyptian Company 1736,luxor governorate,11-50,company1736.eg
egypt,2011,egypt_1737,agriculture,linkedin.com/company/egypt-co-1737,cairo,Egyptian Company 1737,alexandria governorate,201-500,company1737.eg
egypt,1994,egypt_1738,tourism,linkedin.com/company/egypt-co-1738,alexandria,Egyptian Company 1738,port said governorate,201-500,company1738.eg
egypt,1997,egypt_1739,textiles,linkedin.com/company/egypt-co-1739,alexandria,Egyptian Company 1739,luxor governorate,51-200,company1739.eg
egypt,2012,egypt_1740,construction,linkedin.com/company/egypt-co-1740,port said,Egyptian Company 1740,alexandria governorate,201-500,company1740.eg
egypt,1990,egypt_1741,agriculture,linkedin.com/company/egypt-co-1741,luxor,Egyptian Company 1741,luxor governorate,11-50,company1741.eg
egypt,2000,egypt_1742,it services,linkedin.com/company/egypt-co-1742,port said,Egyptian Company 1742,cairo governorate,11-50,company1742.eg
egypt,2011,egypt_1743,it services,linkedin.com/company/egypt-co-1743,port said,Egyptian Company 1743,alexandria governorate,51-200,company1743.eg
egypt,1999,egypt_1744,electronics,linkedin.com/company/egypt-co-1744,port said,Egyptian Company 1744,cairo governorate,1-10,company1744.eg
egypt,1993,egypt_1745,agriculture,linkedin.com/company/egypt-co-1745,cairo,Egyptian Company 1745,alexandria governorate,11-50,company1745.eg
egypt,2020,egypt_1746,agriculture,linkedin.com/company/egypt-co-1746,port said,Egyptian Company 1746,cairo governorate,51-200,company1746.eg
egypt,2004,egypt_1747,tourism,linkedin.com/company/egypt-co-1747,luxor,Egyptian Company 1747,cairo governorate,1-10,company1747.eg
egypt,2010,egypt_1748,textiles,linkedin.com/company/egypt-co-1748,port said,Egyptian Company 1748,cairo governorate,11-50,company1748.eg
egypt,2010,egypt_1749,it services,linkedin.com/company/egypt-co-1749,cairo,Egyptian Company 1749,alexandria governorate,51-200,company1749.eg
egypt,2020,egypt_1750,it services,linkedin.com/company/egypt-co-1750,luxor,Egyptian Company 1750,cairo governorate,51-200,company1750.eg
egypt,2010,egypt_1751,it services,linkedin.com/company/egypt-co-1751,alexandria,Egyptian Company 1751,alexandria governorate,201-500,company1751.eg
egypt,1996,egypt_1752,tourism,linkedin.com/company/egypt-co-1752,alexandria,Egyptian Company 1752,port said governorate,1-10,company1752.eg
egypt,2016,egypt_1753,electronics,linkedin.com/company/egypt-co-1753,giza,Egyptian Company 1753,giza governorate,11-50,company1753.eg
egypt,2000,egypt_1754,agriculture,linkedin.com/company/egypt-co-1754,alexandria,Egyptian Company 1754,cairo governorate,51-200,company1754.eg
egypt,2017,egypt_1755,it services,linkedin.com/company/egypt-co-1755,giza,Egyptian Company 1755,alexandria governorate,51-200,company1755.eg
egypt,2009,egypt_1756,electronics,linkedin.com/company/egypt-co-1756,giza,Egyptian Company 1756,port said governorate,11-50,company1756.eg
egypt,1993,egypt_1757,tourism,linkedin.com/company/egypt-co-1757,luxor,Egyptian Company 1757,port said governorate,201-500,company1757.eg
egypt,2000,egypt_1758,electronics,linkedin.com/company/egypt-co-1758,cairo,Egyptian Company 1758,giza governorate,201-500,company1758.eg
egypt,1995,egypt_1759,tourism,linkedin.com/company/egypt-co-1759,port said,Egyptian Company 1759,port said governorate,1-10,company1759.eg
egypt,1992,egypt_1760,electronics,linkedin.com/company/egypt-co-1760,luxor,Egyptian Company 1760,cairo governorate,1-10,company1760.eg
egypt,1997,egypt_1761,tourism,linkedin.com/company/egypt-co-1761,port said,Egyptian Company 1761,cairo governorate,51-200,company1761.eg
egypt,2008,egypt_1762,textiles,linkedin.com/company/egypt-co-1762,cairo,Egyptian Company 1762,giza governorate,51-200,company1762.eg
egypt,2004,egypt_1763,textiles,linkedin.com/company/egypt-co-1763,cairo,Egyptian Company 1763,cairo governorate,1-10,company1763.eg
egypt,1999,egypt_1764,agriculture,linkedin.com/company/egypt-co-1764,alexandria,Egyptian Company 1764,alexandria governorate,11-50,company1764.eg
egypt,2014,egypt_1765,tourism,linkedin.com/company/egypt-co-1765,cairo,Egyptian Company 1765,port said governorate,51-200,company1765.eg
egypt,1999,egypt_1766,it services,linkedin.com/company/egypt-co-1766,cairo,Egyptian Company 1766,giza governorate,51-200,company1766.eg
egypt,2006,egypt_1767,tourism,linkedin.com/company/egypt-co-1767,luxor,Egyptian Company 1767,alexandria governorate,201-500,company1767.eg
egypt,1991,egypt_1768,agriculture,linkedin.com/company/egypt-co-1768,giza,Egyptian Company 1768,port said governorate,201-500,company1768.eg
egypt,2013,egypt_1769,tourism,linkedin.com/company/egypt-co-1769,luxor,Egyptian Company 1769,alexandria governorate,201-500,company1769.eg
egypt,1993,egypt_1770,agriculture,linkedin.com/company/egypt-co-1770,port said,Egyptian Company 1770,giza governorate,1-10,company1770.eg
egypt,2022,egypt_1771,agriculture,linkedin.com/company/egypt-co-1771,alexandria,Egyptian Company 1771,cairo governorate,11-50,company1771.eg
egypt,1991,egypt_1772,tourism,linkedin.com/company/egypt-co-1772,cairo,Egyptian Company 1772,port said governorate,1-10,company1772.eg
egypt,2018,egypt_1773,agriculture,linkedin.com/company/egypt-co-1773,giza,Egyptian Company 1773,port said governorate,1-10,company1773.eg
egypt,1993,egypt_1774,textiles,linkedin.com/company/egypt-co-1774,luxor,Egyptian Company 1774,cairo governorate,51-200,company1774.eg
egypt,2004,egypt_1775,it services,linkedin.com/company/egypt-co-1775,alexandria,Egyptian Company 1775,luxor governorate,1-10,company1775.eg
egypt,2003,egypt_1776,agriculture,linkedin.com/company/egypt-co-1776,port said,Egyptian Company 1776,port said governorate,51-200,company1776.eg
egypt,2011,egypt_1777,it services,linkedin.com/company/egypt-co-1777,cairo,Egyptian Company 1777,port said governorate,201-500,company1777.eg
egypt,2012,egypt_1778,agriculture,linkedin.com/company/egypt-co-1778,giza,Egyptian Company 1778,port said governorate,51-200,company1778.eg
egypt,1995,egypt_1779,tourism,linkedin.com/company/egypt-co-1779,port said,Egyptian Company 1779,cairo governorate,1-10,company1779.eg
egypt,2022,egypt_1780,electronics,linkedin.com/company/egypt-co-1780,port said,Egyptian Company 1780,alexandria governorate,11-50,company1780.eg
egypt,2007,egypt_1781,tourism,linkedin.com/company/egypt-co-1781,giza,Egyptian Company 1781,cairo governorate,201-500,company1781.eg
egypt,2022,egypt_1782,tourism,linkedin.com/company/egypt-co-1782,alexandria,Egyptian Company 1782,luxor governorate,51-200,company1782.eg
egypt,1994,egypt_1783,tourism,linkedin.com/company/egypt-co-1783,luxor,Egyptian Company 1783,giza governorate,11-50,company1783.eg
egypt,2017,egypt_1784,textiles,linkedin.com/company/egypt-co-1784,luxor,Egyptian Company 1784,alexandria governorate,51-200,company1784.eg
egypt,2015,egypt_1785,textiles,linkedin.com/company/egypt-co-1785,alexandria,Egyptian Company 1785,luxor governorate,201-500,company1785.eg
egypt,2008,egypt_1786,construction,linkedin.com/company/egypt-co-1786,port said,Egyptian Company 1786,luxor governorate,11-50,company1786.eg
egypt,2005,egypt_1787,agriculture,linkedin.com/company/egypt-co-1787,alexandria,Egyptian Company 1787,alexandria governorate,51-200,company1787.eg
egypt,2010,egypt_1788,electronics,linkedin.com/company/egypt-co-1788,alexandria,Egyptian Company 1788,giza governorate,1-10,company1788.eg
egypt,1994,egypt_1789,tourism,linkedin.com/company/egypt-co-1789,cairo,Egyptian Company 1789,cairo governorate,51-200,company1789.eg
egypt,2002,egypt_1790,construction,linkedin.com/company/egypt-co-1790,port said,Egyptian Company 1790,port said governorate,201-500,company1790.eg
egypt,2008,egypt_1791,textiles,linkedin.com/company/egypt-co-1791,giza,Egyptian Company 1791,giza governorate,1-10,company1791.eg
egypt,2010,egypt_1792,it services,linkedin.com/company/egypt-co-1792,port said,Egyptian Company 1792,cairo governorate,51-200,company1792.eg
egypt,2018,egypt_1793,tourism,linkedin.com/company/egypt-co-1793,alexandria,Egyptian Company 1793,cairo governorate,11-50,company1793.eg
egypt,1998,egypt_1794,textiles,linkedin.com/company/egypt-co-1794,luxor,Egyptian Company 1794,port said governorate,11-50,company1794.eg
egypt,2012,egypt_1795,agriculture,linkedin.com/company/egypt-co-1795,giza,Egyptian Company 1795,giza governorate,201-500,company1795.eg
egypt,2014,egypt_1796,electronics,linkedin.com/company/egypt-co-1796,cairo,Egyptian Company 1796,luxor governorate,11-50,company1796.eg
egypt,1999,egypt_1797,tourism,linkedin.com/company/egypt-co-1797,port said,Egyptian Company 1797,luxor governorate,1-10,company1797.eg
egypt,1998,egypt_1798,agriculture,linkedin.com/company/egypt-co-1798,cairo,Egyptian Company 1798,port said governorate,201-500,company1798.eg
egypt,2001,egypt_1799,construction,linkedin.com/company/egypt-co-1799,luxor,Egyptian Company 1799,port said governorate,1-10,company1799.eg
egypt,1998,egypt_1800,construction,linkedin.com/company/egypt-co-1800,alexandria,Egyptian Company 1800,giza governorate,1-10,company1800.eg
egypt,2022,egypt_1801,tourism,linkedin.com/company/egypt-co-1801,cairo,Egyptian Company 1801,port said governorate,201-500,company1801.eg
egypt,2013,egypt_1802,construction,linkedin.com/company/egypt-co-1802,port said,Egyptian Company 1802,cairo governorate,11-50,company1802.eg
egypt,1993,egypt_1803,electronics,linkedin.com/company/egypt-co-1803,alexandria,Egyptian Company 1803,cairo governorate,201-500,company1803.eg
egypt,2019,egypt_1804,construction,linkedin.com/company/egypt-co-1804,luxor,Egyptian Company 1804,port said governorate,1-10,company1804.eg
egypt,2020,egypt_1805,textiles,linkedin.com/company/egypt-co-1805,giza,Egyptian Company 1805,port said governorate,1-10,company1805.eg
egypt,1999,egypt_1806,textiles,linkedin.com/company/egypt-co-1806,cairo,Egyptian Company 1806,luxor governorate,201-500,company1806.eg
egypt,1994,egypt_1807,agriculture,linkedin.com/company/egypt-co-1807,port said,Egyptian Company 1807,giza governorate,201-500,company1807.eg
egypt,2004,egypt_1808,construction,linkedin.com/company/egypt-co-1808,cairo,Egyptian Company 1808,giza governorate,201-500,company1808.eg
egypt,2002,egypt_1809,agriculture,linkedin.com/company/egypt-co-1809,alexandria,Egyptian Company 1809,port said governorate,11-50,company1809.eg
egypt,1998,egypt_1810,construction,linkedin.com/company/egypt-co-1810,giza,Egyptian Company 1810,luxor governorate,201-500,company1810.eg
egypt,2014,egypt_1811,agriculture,linkedin.com/company/egypt-co-1811,port said,Egyptian Company 1811,alexandria governorate,1-10,company1811.eg
egypt,2002,egypt_1812,tourism,linkedin.com/company/egypt-co-1812,cairo,Egyptian Company 1812,giza governorate,201-500,company1812.eg
egypt,2009,egypt_1813,textiles,linkedin.com/company/egypt-co-1813,cairo,Egyptian Company 1813,giza governorate,1-10,company1813.eg
egypt,2003,egypt_1814,agriculture,linkedin.com/company/egypt-co-1814,alexandria,Egyptian Company 1814,luxor governorate,1-10,company1814.eg
egypt,1990,egypt_1815,textiles,linkedin.com/company/egypt-co-1815,luxor,Egyptian Company 1815,cairo governorate,11-50,company1815.eg
egypt,2020,egypt_1816,it services,linkedin.com/company/egypt-co-1816,port said,Egyptian Company 1816,alexandria governorate,1-10,company1816.eg
egypt,2009,egypt_1817,it services,linkedin.com/company/egypt-co-1817,giza,Egyptian Company 1817,luxor governorate,201-500,company1817.eg
egypt,2014,egypt_1818,electronics,linkedin.com/company/egypt-co-1818,alexandria,Egyptian Company 1818,luxor governorate,1-10,company1818.eg
egypt,2000,egypt_1819,tourism,linkedin.com/company/egypt-co-1819,giza,Egyptian Company 1819,giza governorate,51-200,company1819.eg
egypt,1992,egypt_1820,electronics,linkedin.com/company/egypt-co-1820,cairo,Egyptian Company 1820,cairo governorate,51-200,company1820.eg
egypt,2007,egypt_1821,electronics,linkedin.com/company/egypt-co-1821,luxor,Egyptian Company 1821,port said governorate,51-200,company1821.eg
egypt,2009,egypt_1822,it services,linkedin.com/company/egypt-co-1822,port said,Egyptian Company 1822,alexandria governorate,11-50,company1822.eg
egypt,1994,egypt_1823,construction,linkedin.com/company/egypt-co-1823,giza,Egyptian Company 1823,giza governorate,51-200,company1823.eg
egypt,2000,egypt_1824,textiles,linkedin.com/company/egypt-co-1824,port said,Egyptian Company 1824,luxor governorate,1-10,company1824.eg
egypt,2017,egypt_1825,tourism,linkedin.com/company/egypt-co-1825,alexandria,Egyptian Company 1825,luxor governorate,11-50,company1825.eg
egypt,1999,egypt_1826,agriculture,linkedin.com/company/egypt-co-1826,giza,Egyptian Company 1826,alexandria governorate,11-50,company1826.eg
egypt,2008,egypt_1827,tourism,linkedin.com/company/egypt-co-1827,port said,Egyptian Company 1827,port said governorate,51-200,company1827.eg
egypt,1997,egypt_1828,tourism,linkedin.com/company/egypt-co-1828,alexandria,Egyptian Company 1828,alexandria governorate,11-50,company1828.eg
egypt,2001,egypt_1829,tourism,linkedin.com/company/egypt-co-1829,cairo,Egyptian Company 1829,port said governorate,11-50,company1829.eg
egypt,2004,egypt_1830,construction,linkedin.com/company/egypt-co-1830,alexandria,Egyptian Company 1830,luxor governorate,201-500,company1830.eg
egypt,1995,egypt_1831,electronics,linkedin.com/company/egypt-co-1831,port said,Egyptian Company 1831,port said governorate,1-10,company1831.eg
egypt,2007,egypt_1832,electronics,linkedin.com/company/egypt-co-1832,cairo,Egyptian Company 1832,giza governorate,51-200,company1832.eg
egypt,2017,egypt_1833,agriculture,linkedin.com/company/egypt-co-1833,alexandria,Egyptian Company 1833,alexandria governorate,11-50,company1833.eg
egypt,2017,egypt_1834,textiles,linkedin.com/company/egypt-co-1834,giza,Egyptian Company 1834,cairo governorate,1-10,company1834.eg
egypt,2002,egypt_1835,agriculture,linkedin.com/company/egypt-co-1835,luxor,Egyptian Company 1835,cairo governorate,1-10,company1835.eg
egypt,1997,egypt_1836,textiles,linkedin.com/company/egypt-co-1836,port said,Egyptian Company 1836,port said governorate,11-50,company1836.eg
egypt,1991,egypt_1837,construction,linkedin.com/company/egypt-co-1837,alexandria,Egyptian Company 1837,port said governorate,11-50,company1837.eg
